raceYear,State,AreaNumber,transition
2006,Washington,3,0.0
2006,Washington,4,0.0
2006,Washington,5,4.0
2006,Washington,6,0.0
2006,Washington,7,0.0
2006,Washington,8,0.0
2006,Washington,9,0.0
2006,West Virginia,1,4.0
2006,West Virginia,2,4.0
2006,West Virginia,3,0.0
2006,Wisconsin,1,0.0
2006,Wisconsin,2,4.0
2006,Wisconsin,3,4.0
2006,Wisconsin,4,4.0
2006,Wisconsin,5,0.0
2006,Wisconsin,6,0.0
2006,Wisconsin,7,4.0
2006,Wisconsin,8,4.0
2006,Wyoming,1,0.0
2008,Alabama,1,4.0
2008,Alabama,2,4.0
2008,Alabama,3,0.0
2008,Alabama,4,4.0
2008,Alabama,5,0.0
2008,Alabama,6,4.0
2008,Alabama,7,4.0
2008,Alaska,1,4.0
2008,Arizona,1,0.0
2008,Arizona,2,0.0
2008,Arizona,3,4.0
2008,Arizona,4,1.0
2008,Arizona,5,0.0
2008,Arizona,6,0.0
2008,Arizona,7,1.0
2008,Arizona,8,0.0
2008,Arkansas,1,0.0
2008,Arkansas,2,4.0
2008,Arkansas,3,0.0
2008,Arkansas,4,4.0
2008,California,1,0.0
2008,California,2,1.0
2008,California,3,0.0
2008,California,4,0.0
2008,California,5,4.0
2008,California,6,4.0
2008,California,7,0.0
2008,California,8,4.0
2008,California,9,4.0
2008,California,10,4.0
2008,California,11,4.0
2008,California,12,0.0
2008,California,13,4.0
2008,California,14,4.0
2008,California,15,0.0
2008,California,16,0.0
2008,California,17,0.0
2008,California,18,4.0
2008,California,19,4.0
2008,California,20,4.0
2008,California,21,4.0
2008,California,22,4.0
2008,California,23,4.0
2008,California,24,4.0
2008,California,25,4.0
2008,California,26,4.0
2008,California,27,4.0
2008,California,28,4.0
2008,California,29,4.0
2008,California,30,4.0
2008,California,31,4.0
2008,California,32,0.0
2008,California,33,4.0
2008,California,34,0.0
2008,California,35,0.0
2008,California,36,4.0
2008,California,37,0.0
2008,California,38,0.0
2008,California,39,0.0
2008,California,40,4.0
2008,California,41,4.0
2008,California,42,4.0
2008,California,43,4.0
2008,California,44,4.0
2008,California,45,4.0
2008,California,46,1.0
2008,California,47,4.0
2008,California,48,4.0
2008,California,49,4.0
2008,California,50,4.0
2008,California,51,4.0
2008,California,52,4.0
2008,California,53,0.0
2008,Colorado,1,0.0
2008,Colorado,2,0.0
2008,Colorado,3,4.0
2008,Colorado,4,0.0
2008,Colorado,5,0.0
2008,Colorado,6,0.0
2008,Colorado,7,4.0
2008,Connecticut,1,0.0
2008,Connecticut,2,0.0
2008,Connecticut,3,0.0
2008,Connecticut,4,4.0
2008,Connecticut,5,0.0
2008,Delaware,1,4.0
2008,Florida,1,4.0
2008,Florida,2,4.0
2008,Florida,3,4.0
2008,Florida,4,1.0
2008,Florida,5,0.0
2008,Florida,6,0.0
2008,Florida,7,4.0
2008,Florida,8,4.0
2008,Florida,9,4.0
2008,Florida,10,4.0
2008,Florida,11,1.0
2008,Florida,12,4.0
2008,Florida,13,0.0
2008,Florida,14,0.0
2008,Florida,15,4.0
2008,Florida,16,4.0
2008,Florida,17,0.0
2008,Florida,18,0.0
2008,Florida,19,0.0
2008,Florida,20,0.0
2008,Florida,21,1.0
2008,Florida,22,0.0
2008,Florida,23,0.0
2008,Florida,23,4.0
2008,Florida,23,0.0
2008,Georgia,1,0.0
2008,Georgia,2,0.0
2008,Georgia,3,0.0
2008,Georgia,4,3.0
2008,Georgia,5,4.0
2008,Georgia,6,0.0
2008,Georgia,7,4.0
2008,Georgia,8,4.0
2008,Georgia,9,0.0
2008,Georgia,10,4.0
2008,Georgia,11,0.0
2008,Georgia,12,3.0
2008,Georgia,13,0.0
2008,Hawaii,1,1.0
2008,Hawaii,2,4.0
2008,Idaho,1,1.0
2008,Idaho,2,1.0
2008,Illinois,1,4.0
2008,Illinois,2,1.0
2008,Illinois,3,0.0
2008,Illinois,4,4.0
2008,Illinois,5,0.0
2008,Illinois,6,4.0
2008,Illinois,7,4.0
2008,Illinois,8,0.0
2008,Illinois,9,0.0
2008,Illinois,10,4.0
2008,Illinois,11,0.0
2008,Illinois,12,0.0
2008,Illinois,13,0.0
2008,Illinois,14,4.0
2008,Illinois,15,4.0
2008,Illinois,16,4.0
2008,Illinois,17,4.0
2008,Illinois,18,1.0
2008,Illinois,19,0.0
2008,Indiana,1,4.0
2008,Indiana,2,4.0
2008,Indiana,3,4.0
2008,Indiana,4,4.0
2008,Indiana,5,4.0
2008,Indiana,6,0.0
2008,Indiana,7,4.0
2008,Indiana,8,4.0
2008,Indiana,9,4.0
2008,Iowa,1,0.0
2008,Iowa,2,1.0
2008,Iowa,3,4.0
2008,Iowa,4,0.0
2008,Iowa,5,1.0
2008,Kansas,1,0.0
2008,Kansas,2,0.0
2008,Kansas,3,4.0
2008,Kansas,4,0.0
2008,Kentucky,1,0.0
2008,Kentucky,2,4.0
2008,Kentucky,3,4.0
2008,Kentucky,4,0.0
2008,Kentucky,5,0.0
2008,Kentucky,6,0.0
2008,Louisiana,1,0.0
2008,Louisiana,2,4.0
2008,Louisiana,3,4.0
2008,Louisiana,4,4.0
2008,Louisiana,5,4.0
2008,Louisiana,6,4.0
2008,Louisiana,7,4.0
2008,Maine,1,0.0
2008,Maine,2,0.0
2008,Maryland,1,0.0
2008,Maryland,2,3.0
2008,Maryland,3,4.0
2008,Maryland,4,0.0
2008,Maryland,5,0.0
2008,Maryland,6,0.0
2008,Maryland,7,4.0
2008,Maryland,8,0.0
2008,Massachusetts,1,0.0
2008,Massachusetts,2,4.0
2008,Massachusetts,3,0.0
2008,Massachusetts,4,3.0
2008,Massachusetts,5,3.0
2008,Massachusetts,6,0.0
2008,Massachusetts,7,4.0
2008,Massachusetts,8,0.0
2008,Massachusetts,9,0.0
2008,Massachusetts,10,0.0
2008,Michigan,1,0.0
2008,Michigan,2,4.0
2008,Michigan,3,4.0
2008,Michigan,4,1.0
2008,Michigan,5,4.0
2008,Michigan,6,4.0
2008,Michigan,7,4.0
2008,Michigan,8,4.0
2008,Michigan,9,0.0
2008,Michigan,10,4.0
2008,Michigan,11,4.0
2008,Michigan,12,4.0
2008,Michigan,13,4.0
2008,Michigan,14,4.0
2008,Michigan,15,4.0
2008,Minnesota,1,4.0
2008,Minnesota,2,4.0
2008,Minnesota,3,4.0
2008,Minnesota,4,4.0
2008,Minnesota,5,4.0
2008,Minnesota,6,4.0
2008,Minnesota,7,4.0
2008,Minnesota,8,0.0
2008,Mississippi,1,0.0
2008,Mississippi,2,0.0
2008,Mississippi,3,4.0
2008,Mississippi,4,0.0
2008,Missouri,1,1.0
2008,Missouri,2,0.0
2008,Missouri,3,1.0
2008,Missouri,4,0.0
2008,Missouri,5,0.0
2008,Missouri,6,4.0
2008,Missouri,7,4.0
2008,Missouri,8,4.0
2008,Missouri,9,4.0
2008,Montana,1,4.0
2008,Nebraska,1,0.0
2008,Nebraska,2,0.0
2008,Nebraska,3,4.0
2008,Nevada,1,4.0
2008,Nevada,2,0.0
2008,Nevada,3,4.0
2008,New Hampshire,1,4.0
2008,New Hampshire,2,1.0
2008,New Jersey,1,4.0
2008,New Jersey,2,0.0
2008,New Jersey,3,4.0
2008,New Jersey,4,4.0
2008,New Jersey,5,0.0
2008,New Jersey,6,4.0
2008,New Jersey,7,4.0
2008,New Jersey,8,4.0
2008,New Jersey,9,0.0
2008,New Jersey,10,0.0
2008,New Jersey,11,0.0
2008,New Jersey,12,0.0
2008,New Jersey,13,0.0
2008,New Mexico,1,0.0
2008,New Mexico,2,0.0
2008,New Mexico,3,0.0
2008,New York,1,4.0
2008,New York,2,0.0
2008,New York,3,1.0
2008,New York,4,4.0
2008,New York,5,4.0
2008,New York,6,4.0
2008,New York,7,0.0
2008,New York,8,1.0
2008,New York,9,0.0
2008,New York,10,0.0
2008,New York,11,4.0
2008,New York,12,0.0
2008,New York,13,4.0
2008,New York,14,4.0
2008,New York,15,4.0
2008,New York,16,0.0
2008,New York,17,4.0
2008,New York,18,4.0
2008,New York,19,1.0
2008,New York,20,1.0
2008,New York,21,4.0
2008,New York,22,4.0
2008,New York,23,4.0
2008,New York,24,0.0
2008,New York,25,4.0
2008,New York,26,4.0
2008,New York,27,4.0
2008,New York,28,4.0
2008,New York,29,4.0
2008,North Carolina,1,4.0
2008,North Carolina,2,4.0
2008,North Carolina,3,4.0
2008,North Carolina,4,4.0
2008,North Carolina,5,1.0
2008,North Carolina,6,4.0
2008,North Carolina,7,4.0
2008,North Carolina,8,4.0
2008,North Carolina,9,4.0
2008,North Carolina,10,4.0
2008,North Carolina,11,4.0
2008,North Carolina,12,4.0
2008,North Carolina,13,4.0
2008,North Dakota,1,4.0
2008,Ohio,1,0.0
2008,Ohio,2,4.0
2008,Ohio,3,1.0
2008,Ohio,4,0.0
2008,Ohio,5,4.0
2008,Ohio,6,4.0
2008,Ohio,7,1.0
2008,Ohio,8,4.0
2008,Ohio,9,4.0
2008,Ohio,10,0.0
2008,Ohio,11,4.0
2008,Ohio,12,0.0
2008,Ohio,13,0.0
2008,Ohio,14,4.0
2008,Ohio,15,1.0
2008,Ohio,16,0.0
2008,Ohio,17,0.0
2008,Ohio,18,4.0
2008,Oklahoma,1,4.0
2008,Oklahoma,2,4.0
2008,Oklahoma,3,4.0
2008,Oklahoma,4,1.0
2008,Oklahoma,5,0.0
2008,Oregon,1,0.0
2008,Oregon,2,0.0
2008,Oregon,3,0.0
2008,Oregon,4,4.0
2008,Oregon,5,0.0
2008,Pennsylvania,1,0.0
2008,Pennsylvania,2,4.0
2008,Pennsylvania,3,4.0
2008,Pennsylvania,4,4.0
2008,Pennsylvania,5,0.0
2008,Pennsylvania,6,4.0
2008,Pennsylvania,7,0.0
2008,Pennsylvania,8,1.0
2008,Pennsylvania,9,1.0
2008,Pennsylvania,10,4.0
2008,Pennsylvania,11,4.0
2008,Pennsylvania,12,0.0
2008,Pennsylvania,13,4.0
2008,Pennsylvania,14,0.0
2008,Pennsylvania,15,0.0
2008,Pennsylvania,16,0.0
2008,Pennsylvania,17,4.0
2008,Pennsylvania,18,0.0
2008,Pennsylvania,19,4.0
2008,Rhode Island,1,4.0
2008,Rhode Island,2,4.0
2008,South Carolina,1,4.0
2008,South Carolina,2,4.0
2008,South Carolina,3,1.0
2008,South Carolina,4,4.0
2008,South Carolina,5,0.0
2008,South Carolina,6,0.0
2008,South Dakota,1,4.0
2008,Tennessee,1,4.0
2008,Tennessee,2,0.0
2008,Tennessee,3,4.0
2008,Tennessee,4,4.0
2008,Tennessee,5,4.0
2008,Tennessee,6,4.0
2008,Tennessee,7,4.0
2008,Tennessee,8,0.0
2008,Tennessee,9,0.0
2008,Texas,1,4.0
2008,Texas,2,0.0
2008,Texas,3,0.0
2008,Texas,4,4.0
2008,Texas,5,4.0
2008,Texas,6,0.0
2008,Texas,7,0.0
2008,Texas,8,0.0
2008,Texas,9,0.0
2008,Texas,10,4.0
2008,Texas,11,4.0
2008,Texas,12,4.0
2008,Texas,13,0.0
2008,Texas,14,0.0
2008,Texas,15,0.0
2008,Texas,16,4.0
2008,Texas,17,4.0
2008,Texas,18,4.0
2008,Texas,19,0.0
2008,Texas,20,4.0
2008,Texas,21,4.0
2008,Texas,22,0.0
2008,Texas,23,0.0
2008,Texas,24,0.0
2008,Texas,25,0.0
2008,Texas,26,0.0
2008,Texas,27,0.0
2008,Texas,28,0.0
2008,Texas,29,0.0
2008,Texas,30,4.0
2008,Texas,31,0.0
2008,Texas,32,0.0
2008,Utah,1,0.0
2008,Utah,2,0.0
2008,Utah,3,0.0
2008,Vermont,1,4.0
2008,Virginia,1,4.0
2008,Virginia,2,4.0
2008,Virginia,3,4.0
2008,Virginia,4,0.0
2008,Virginia,5,4.0
2008,Virginia,6,0.0
2008,Virginia,7,3.0
2008,Virginia,8,4.0
2008,Virginia,9,1.0
2008,Virginia,10,0.0
2008,Virginia,11,4.0
2008,Washington,1,0.0
2008,Washington,2,4.0
2008,Washington,3,4.0
2008,Washington,4,4.0
2008,Washington,5,4.0
2008,Washington,6,0.0
2008,Washington,7,0.0
2008,Washington,8,0.0
2008,Washington,9,4.0
2008,West Virginia,1,0.0
2008,West Virginia,2,4.0
2008,West Virginia,3,0.0
2008,Wisconsin,1,1.0
2008,Wisconsin,2,4.0
2008,Wisconsin,3,0.0
2008,Wisconsin,4,1.0
2008,Wisconsin,5,0.0
2008,Wisconsin,6,0.0
2008,Wisconsin,7,4.0
2008,Wisconsin,8,4.0
2008,Wyoming,1,0.0
2010,Alabama,1,1.0
2010,Alabama,2,4.0
2010,Alabama,3,4.0
2010,Alabama,4,4.0
2010,Alabama,5,0.0
2010,Alabama,6,0.0
2010,Alabama,7,4.0
2010,Alaska,1,4.0
2010,Arizona,1,0.0
2010,Arizona,2,4.0
2010,Arizona,3,4.0
2010,Arizona,4,0.0
2010,Arizona,5,4.0
2010,Arizona,6,0.0
2010,Arizona,7,4.0
2010,Arizona,8,4.0
2010,Arkansas,1,4.0
2010,Arkansas,2,0.0
2010,Arkansas,3,0.0
2010,Arkansas,4,4.0
2010,California,1,4.0
2010,California,2,0.0
2010,California,3,0.0
2010,California,4,3.0
2010,California,5,0.0
2010,California,6,0.0
2010,California,7,3.0
2010,California,8,0.0
2010,California,9,4.0
2010,California,10,0.0
2010,California,11,3.0
2010,California,12,0.0
2010,California,13,0.0
2010,California,14,4.0
2010,California,15,3.0
2010,California,16,0.0
2010,California,17,4.0
2010,California,18,4.0
2010,California,19,3.0
2010,California,20,3.0
2010,California,21,0.0
2010,California,22,4.0
2010,California,23,4.0
2010,California,24,0.0
2010,California,25,0.0
2010,California,26,0.0
2010,California,27,4.0
2010,California,28,4.0
2010,California,29,4.0
2010,California,30,4.0
2010,California,31,4.0
2010,California,32,4.0
2010,California,33,4.0
2010,California,34,4.0
2010,California,35,4.0
2010,California,36,4.0
2010,California,37,4.0
2010,California,38,4.0
2010,California,39,4.0
2010,California,40,4.0
2010,California,41,0.0
2010,California,42,4.0
2010,California,43,0.0
2010,California,44,0.0
2010,California,45,4.0
2010,California,46,0.0
2010,California,47,0.0
2010,California,48,0.0
2010,California,49,4.0
2010,California,50,4.0
2010,California,51,4.0
2010,California,52,4.0
2010,California,53,4.0
2010,Colorado,1,4.0
2010,Colorado,2,4.0
2010,Colorado,3,4.0
2010,Colorado,4,4.0
2010,Colorado,5,4.0
2010,Colorado,6,4.0
2010,Colorado,7,4.0
2010,Connecticut,1,4.0
2010,Connecticut,2,0.0
2010,Connecticut,3,0.0
2010,Connecticut,4,0.0
2010,Connecticut,5,4.0
2010,Delaware,1,0.0
2010,Florida,1,0.0
2010,Florida,2,0.0
2010,Florida,3,4.0
2010,Florida,4,0.0
2010,Florida,5,0.0
2010,Florida,6,0.0
2010,Florida,7,4.0
2010,Florida,8,0.0
2010,Florida,9,4.0
2010,Florida,10,4.0
2010,Florida,11,4.0
2010,Florida,12,3.0
2010,Florida,13,3.0
2010,Florida,14,0.0
2010,Florida,15,0.0
2010,Florida,16,4.0
2010,Florida,17,4.0
2010,Florida,18,4.0
2010,Florida,19,4.0
2010,Florida,20,4.0
2010,Florida,21,4.0
2010,Florida,22,1.0
2010,Florida,23,0.0
2010,Florida,23,3.0
2010,Florida,23,4.0
2010,Georgia,1,0.0
2010,Georgia,2,0.0
2010,Georgia,3,0.0
2010,Georgia,4,0.0
2010,Georgia,5,3.0
2010,Georgia,6,0.0
2010,Georgia,7,0.0
2010,Georgia,8,4.0
2010,Georgia,9,0.0
2010,Georgia,10,0.0
2010,Georgia,11,0.0
2010,Georgia,12,0.0
2010,Georgia,13,0.0
2010,Hawaii,1,4.0
2010,Hawaii,2,0.0
2010,Idaho,1,4.0
2010,Idaho,2,4.0
2010,Illinois,1,0.0
2010,Illinois,2,3.0
2010,Illinois,3,1.0
2010,Illinois,4,4.0
2010,Illinois,5,4.0
2010,Illinois,6,0.0
2010,Illinois,7,3.0
2010,Illinois,8,3.0
2010,Illinois,9,0.0
2010,Illinois,10,3.0
2010,Illinois,11,3.0
2010,Illinois,12,0.0
2010,Illinois,13,4.0
2010,Illinois,14,0.0
2010,Illinois,15,4.0
2010,Illinois,16,4.0
2010,Illinois,17,0.0
2010,Illinois,18,0.0
2010,Illinois,19,3.0
2010,Indiana,1,0.0
2010,Indiana,2,0.0
2010,Indiana,3,0.0
2010,Indiana,4,4.0
2010,Indiana,5,4.0
2010,Indiana,6,4.0
2010,Indiana,7,4.0
2010,Indiana,8,3.0
2010,Indiana,9,0.0
2010,Iowa,1,4.0
2010,Iowa,2,4.0
2010,Iowa,3,4.0
2010,Iowa,4,4.0
2010,Iowa,5,4.0
2010,Kansas,1,0.0
2010,Kansas,2,4.0
2010,Kansas,3,3.0
2010,Kansas,4,4.0
2010,Kentucky,1,0.0
2010,Kentucky,2,3.0
2010,Kentucky,3,4.0
2010,Kentucky,4,0.0
2010,Kentucky,5,3.0
2010,Kentucky,6,0.0
2010,Louisiana,1,0.0
2010,Louisiana,2,3.0
2010,Louisiana,3,0.0
2010,Louisiana,4,0.0
2010,Louisiana,5,4.0
2010,Louisiana,6,4.0
2010,Louisiana,7,0.0
2010,Maine,1,0.0
2010,Maine,2,0.0
2010,Maryland,1,0.0
2010,Maryland,2,4.0
2010,Maryland,3,3.0
2010,Maryland,4,3.0
2010,Maryland,5,4.0
2010,Maryland,6,4.0
2010,Maryland,7,4.0
2010,Maryland,8,0.0
2010,Massachusetts,1,0.0
2010,Massachusetts,2,0.0
2010,Massachusetts,3,0.0
2010,Massachusetts,4,3.0
2010,Massachusetts,5,0.0
2010,Massachusetts,6,0.0
2010,Massachusetts,7,0.0
2010,Massachusetts,8,4.0
2010,Massachusetts,9,0.0
2010,Massachusetts,10,0.0
2010,Michigan,1,4.0
2010,Michigan,2,0.0
2010,Michigan,3,1.0
2010,Michigan,4,3.0
2010,Michigan,5,0.0
2010,Michigan,6,0.0
2010,Michigan,7,0.0
2010,Michigan,8,0.0
2010,Michigan,9,4.0
2010,Michigan,10,4.0
2010,Michigan,11,3.0
2010,Michigan,12,4.0
2010,Michigan,13,4.0
2010,Michigan,14,4.0
2010,Michigan,15,4.0
2010,Minnesota,1,0.0
2010,Minnesota,2,4.0
2010,Minnesota,3,4.0
2010,Minnesota,4,4.0
2010,Minnesota,5,4.0
2010,Minnesota,6,4.0
2010,Minnesota,7,4.0
2010,Minnesota,8,4.0
2010,Mississippi,1,4.0
2010,Mississippi,2,4.0
2010,Mississippi,3,4.0
2010,Mississippi,4,4.0
2010,Missouri,1,4.0
2010,Missouri,2,3.0
2010,Missouri,3,0.0
2010,Missouri,4,0.0
2010,Missouri,5,0.0
2010,Missouri,6,4.0
2010,Missouri,7,0.0
2010,Missouri,8,3.0
2010,Missouri,9,0.0
2010,Montana,1,4.0
2010,Nebraska,1,0.0
2010,Nebraska,2,0.0
2010,Nebraska,3,4.0
2010,Nevada,1,4.0
2010,Nevada,2,4.0
2010,Nevada,3,4.0
2010,New Hampshire,1,4.0
2010,New Hampshire,2,0.0
2010,New Jersey,1,0.0
2010,New Jersey,2,4.0
2010,New Jersey,3,4.0
2010,New Jersey,4,0.0
2010,New Jersey,5,4.0
2010,New Jersey,6,3.0
2010,New Jersey,7,3.0
2010,New Jersey,8,4.0
2010,New Jersey,9,0.0
2010,New Jersey,10,3.0
2010,New Jersey,11,4.0
2010,New Jersey,12,0.0
2010,New Jersey,13,4.0
2010,New Mexico,1,3.0
2010,New Mexico,2,4.0
2010,New Mexico,3,0.0
2010,New York,1,0.0
2010,New York,2,0.0
2010,New York,3,0.0
2010,New York,4,0.0
2010,New York,5,0.0
2010,New York,6,0.0
2010,New York,7,0.0
2010,New York,8,4.0
2010,New York,9,0.0
2010,New York,10,3.0
2010,New York,11,3.0
2010,New York,12,3.0
2010,New York,13,4.0
2010,New York,14,0.0
2010,New York,15,3.0
2010,New York,16,0.0
2010,New York,17,0.0
2010,New York,18,4.0
2010,New York,19,0.0
2010,New York,20,4.0
2010,New York,21,4.0
2010,New York,22,4.0
2010,New York,23,0.0
2010,New York,24,4.0
2010,New York,25,4.0
2010,New York,26,4.0
2010,New York,27,3.0
2010,New York,28,4.0
2010,New York,29,4.0
2010,North Carolina,1,4.0
2010,North Carolina,2,0.0
2010,North Carolina,3,4.0
2010,North Carolina,4,4.0
2010,North Carolina,5,4.0
2010,North Carolina,6,4.0
2010,North Carolina,7,4.0
2010,North Carolina,8,4.0
2010,North Carolina,9,4.0
2010,North Carolina,10,4.0
2010,North Carolina,11,4.0
2010,North Carolina,12,3.0
2010,North Carolina,13,4.0
2010,North Dakota,1,4.0
2010,Ohio,1,4.0
2010,Ohio,2,4.0
2010,Ohio,3,4.0
2010,Ohio,4,3.0
2010,Ohio,5,3.0
2010,Ohio,6,4.0
2010,Ohio,7,4.0
2010,Ohio,8,1.0
2010,Ohio,9,3.0
2010,Ohio,10,3.0
2010,Ohio,11,0.0
2010,Ohio,12,4.0
2010,Ohio,13,4.0
2010,Ohio,14,3.0
2010,Ohio,15,4.0
2010,Ohio,16,3.0
2010,Ohio,17,0.0
2010,Ohio,18,4.0
2010,Oklahoma,1,0.0
2010,Oklahoma,2,0.0
2010,Oklahoma,3,4.0
2010,Oklahoma,4,4.0
2010,Oklahoma,5,0.0
2010,Oregon,1,0.0
2010,Oregon,2,4.0
2010,Oregon,3,4.0
2010,Oregon,4,4.0
2010,Oregon,5,3.0
2010,Pennsylvania,1,3.0
2010,Pennsylvania,2,0.0
2010,Pennsylvania,3,0.0
2010,Pennsylvania,4,0.0
2010,Pennsylvania,5,0.0
2010,Pennsylvania,6,3.0
2010,Pennsylvania,7,0.0
2010,Pennsylvania,8,0.0
2010,Pennsylvania,9,4.0
2010,Pennsylvania,10,4.0
2010,Pennsylvania,11,4.0
2010,Pennsylvania,12,0.0
2010,Pennsylvania,13,4.0
2010,Pennsylvania,14,0.0
2010,Pennsylvania,15,3.0
2010,Pennsylvania,16,3.0
2010,Pennsylvania,17,4.0
2010,Pennsylvania,18,3.0
2010,Pennsylvania,19,0.0
2010,Rhode Island,1,4.0
2010,Rhode Island,2,0.0
2010,South Carolina,1,0.0
2010,South Carolina,2,0.0
2010,South Carolina,3,4.0
2010,South Carolina,4,0.0
2010,South Carolina,5,4.0
2010,South Carolina,6,4.0
2010,South Dakota,1,4.0
2010,Tennessee,1,4.0
2010,Tennessee,2,4.0
2010,Tennessee,3,3.0
2010,Tennessee,4,4.0
2010,Tennessee,5,0.0
2010,Tennessee,6,0.0
2010,Tennessee,7,3.0
2010,Tennessee,8,3.0
2010,Tennessee,9,0.0
2010,Texas,1,3.0
2010,Texas,2,3.0
2010,Texas,3,4.0
2010,Texas,4,4.0
2010,Texas,5,4.0
2010,Texas,6,0.0
2010,Texas,7,0.0
2010,Texas,8,4.0
2010,Texas,9,0.0
2010,Texas,10,0.0
2010,Texas,11,4.0
2010,Texas,12,4.0
2010,Texas,13,0.0
2010,Texas,14,0.0
2010,Texas,15,0.0
2010,Texas,16,0.0
2010,Texas,17,3.0
2010,Texas,18,4.0
2010,Texas,19,3.0
2010,Texas,20,0.0
2010,Texas,21,0.0
2010,Texas,22,0.0
2010,Texas,23,3.0
2010,Texas,24,4.0
2010,Texas,25,3.0
2010,Texas,26,0.0
2010,Texas,27,3.0
2010,Texas,28,4.0
2010,Texas,29,0.0
2010,Texas,30,0.0
2010,Texas,31,0.0
2010,Texas,32,0.0
2010,Utah,1,0.0
2010,Utah,2,0.0
2010,Utah,3,0.0
2010,Vermont,1,0.0
2010,Virginia,1,4.0
2010,Virginia,2,0.0
2010,Virginia,3,0.0
2010,Virginia,4,0.0
2010,Virginia,5,0.0
2010,Virginia,6,0.0
2010,Virginia,7,4.0
2010,Virginia,8,4.0
2010,Virginia,9,3.0
2010,Virginia,10,4.0
2010,Virginia,11,0.0
2010,Washington,1,4.0
2010,Washington,2,0.0
2010,Washington,3,0.0
2010,Washington,4,3.0
2010,Washington,5,0.0
2010,Washington,6,4.0
2010,Washington,7,0.0
2010,Washington,8,3.0
2010,Washington,9,4.0
2010,West Virginia,1,4.0
2010,West Virginia,2,4.0
2010,West Virginia,3,0.0
2010,Wisconsin,1,0.0
2010,Wisconsin,2,0.0
2010,Wisconsin,3,4.0
2010,Wisconsin,4,0.0
2010,Wisconsin,5,4.0
2010,Wisconsin,6,0.0
2010,Wisconsin,7,3.0
2010,Wisconsin,8,4.0
2010,Wyoming,1,0.0
2012,Alabama,1,3.0
2012,Alabama,2,0.0
2012,Alabama,3,0.0
2012,Alabama,4,4.0
2012,Alabama,5,3.0
2012,Alabama,6,0.0
2012,Alabama,7,4.0
2012,Alaska,1,4.0
2012,Arizona,1,4.0
2012,Arizona,2,3.0
2012,Arizona,3,0.0
2012,Arizona,4,0.0
2012,Arizona,5,4.0
2012,Arizona,6,4.0
2012,Arizona,7,0.0
2012,Arizona,8,4.0
2012,Arizona,9,3.0
2012,Arkansas,1,0.0
2012,Arkansas,2,4.0
2012,Arkansas,3,0.0
2012,Arkansas,4,4.0
2012,California,1,4.0
2012,California,2,4.0
2012,California,3,0.0
2012,California,4,0.0
2012,California,5,3.0
2012,California,6,3.0
2012,California,7,0.0
2012,California,8,0.0
2012,California,9,0.0
2012,California,10,0.0
2012,California,11,0.0
2012,California,12,0.0
2012,California,13,0.0
2012,California,14,4.0
2012,California,15,0.0
2012,California,16,1.0
2012,California,17,1.0
2012,California,18,1.0
2012,California,19,3.0
2012,California,20,0.0
2012,California,21,0.0
2012,California,22,4.0
2012,California,23,3.0
2012,California,25,0.0
2012,California,26,0.0
2012,California,27,0.0
2012,California,28,3.0
2012,California,29,3.0
2012,California,30,1.0
2012,California,31,1.0
2012,California,32,0.0
2012,California,33,4.0
2012,California,34,4.0
2012,California,35,4.0
2012,California,36,3.0
2012,California,37,4.0
2012,California,38,3.0
2012,California,39,4.0
2012,California,40,4.0
2012,California,41,4.0
2012,California,42,4.0
2012,California,43,4.0
2012,California,44,4.0
2012,California,45,4.0
2012,California,46,4.0
2012,California,47,1.0
2012,California,48,4.0
2012,California,49,0.0
2012,California,50,0.0
2012,California,51,3.0
2012,California,52,1.0
2012,California,53,0.0
2012,Colorado,1,1.0
2012,Colorado,2,4.0
2012,Colorado,3,4.0
2012,Colorado,4,4.0
2012,Colorado,5,4.0
2012,Colorado,6,3.0
2012,Colorado,7,4.0
2012,Connecticut,1,4.0
2012,Connecticut,2,4.0
2012,Connecticut,3,4.0
2012,Connecticut,4,4.0
2012,Connecticut,5,4.0
2012,Delaware,1,4.0
2012,Florida,1,3.0
2012,Florida,2,1.0
2012,Florida,3,1.0
2012,Florida,4,0.0
2012,Florida,5,4.0
2012,Florida,6,1.0
2012,Florida,7,0.0
2012,Florida,8,1.0
2012,Florida,9,4.0
2012,Florida,10,0.0
2012,Florida,11,0.0
2012,Florida,12,0.0
2012,Florida,13,4.0
2012,Florida,14,1.0
2012,Florida,16,4.0
2012,Florida,17,4.0
2012,Florida,18,0.0
2012,Florida,19,0.0
2012,Florida,20,0.0
2012,Florida,21,0.0
2012,Florida,22,4.0
2012,Florida,23,4.0
2012,Florida,25,4.0
2012,Florida,26,4.0
2012,Florida,27,4.0
2012,Georgia,1,4.0
2012,Georgia,2,0.0
2012,Georgia,3,0.0
2012,Georgia,4,3.0
2012,Georgia,5,0.0
2012,Georgia,6,1.0
2012,Georgia,7,0.0
2012,Georgia,8,0.0
2012,Georgia,9,0.0
2012,Georgia,10,1.0
2012,Georgia,11,0.0
2012,Georgia,12,3.0
2012,Georgia,13,0.0
2012,Georgia,14,0.0
2012,Hawaii,1,1.0
2012,Hawaii,2,0.0
2012,Idaho,1,3.0
2012,Idaho,2,1.0
2012,Illinois,1,3.0
2012,Illinois,2,4.0
2012,Illinois,3,1.0
2012,Illinois,4,1.0
